timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,date,rsi,rolling_mean,rolling_std,zscore,return,log_return
2020-11-11,2.2659,2.3041,1.9674,2.003,7201587.0,2020-11-11 23:59:59.999,15419449.76,68708,3180341.0,6800292.9864,0,2020-11-11,63.05921763561704,1.73433,0.2819069165149157,0.953045080700547,-0.11575136853257995,-0.12301699857383172
2020-11-12,2.0012,2.0618,1.8265,1.9083,6848757.0,2020-11-12 23:59:59.999,13370835.6548,60668,2959435.0,5777551.8271,0,2020-11-12,62.80133448127421,1.7315200000000002,0.2797638188111353,0.6318901448773176,-0.04727908137793313,-0.048433263312950045
2020-11-13,1.9082,2.0821,1.9,2.0191,6925383.0,2020-11-13 23:59:59.999,13798623.5943,63123,3172626.0,6326735.7734,0,2020-11-13,64.79963338255513,1.7364950000000001,0.2841349984463469,0.9946152411539826,0.05806214955719735,0.05643907420346008
2020-11-14,2.0182,2.0381,1.8749,1.92,6352416.0,2020-11-14 23:59:59.999,12345298.1356,62551,2793815.0,5428101.7554,0,2020-11-14,59.54135954135955,1.74281,0.2868637433750703,0.6176800104303405,-0.049081273834876926,-0.05032668153450123
2020-11-15,1.9206,2.2252,1.9131,2.0431,11659509.0,2020-11-15 23:59:59.999,24312129.5969,105212,5107903.0,10656609.9539,0,2020-11-15,60.799484203739524,1.7610350000000001,0.2940581293679342,0.9592151069119799,0.06411458333333342,0.06214307622393909
2020-11-16,2.0421,2.372,1.9859,2.268,11366459.0,2020-11-16 23:59:59.999,25528021.919,105543,5421016.0,12178003.592,0,2020-11-16,68.83332542581961,1.78876,0.3147525266818868,1.5225930195132533,0.11007782291615675,0.1044301236018764
2020-11-17,2.2681,2.3431,2.1263,2.207,10271223.0,2020-11-17 23:59:59.999,22963026.0044,94241,4663462.0,10441172.6576,0,2020-11-17,68.83332542581961,1.8231300000000001,0.32127751260438925,1.1948237425278028,-0.02689594356261016,-0.027264258590906216
2020-11-18,2.2041,2.2246,1.9977,2.1166,9500906.0,2020-11-18 23:59:59.999,20027311.2763,99419,4264533.0,8982836.5152,0,2020-11-18,66.67279411764707,1.8573350000000002,0.3138302227487446,0.8261313959158415,-0.04096057997281366,-0.041823099597112175
2020-11-19,2.1151,2.1883,2.0125,2.0797,8017468.0,2020-11-19 23:59:59.999,16794637.9434,74369,3835256.0,8030815.4372,0,2020-11-19,65.40312329762122,1.8894300000000002,0.3012372348900628,0.6316284242531942,-0.01743361995653414,-0.01758737513574892
2020-11-20,2.0802,2.2445,2.0515,2.1052,8621112.0,2020-11-20 23:59:59.999,18530264.2909,80886,3797806.0,8157498.2007,0,2020-11-20,55.93778908418132,1.9173300000000002,0.29361635208299736,0.6398485597521967,0.012261383853440444,0.012186821955748675
2020-11-21,2.1079,2.5204,2.0313,2.3991,14596123.0,2020-11-21 23:59:59.999,33386562.0977,119642,6221643.0,14253265.4656,0,2020-11-21,59.783641160949855,1.9569049999999997,0.3028675869696895,1.4600274807361748,0.13960668820064592,0.13068319252632993
2020-11-22,2.4013,2.4287,2.0302,2.1502,11135646.0,2020-11-22 23:59:59.999,24421002.5472,94765,4938228.0,10835990.831,0,2020-11-22,49.828792615751084,1.99071,0.2832381792953179,0.5630949909253155,-0.10374723854778867,-0.10953280595482615
2020-11-23,2.1488,2.3611,2.1045,2.2826,10403310.0,2020-11-23 23:59:59.999,23468968.9056,89669,4793202.0,10823125.3444,0,2020-11-23,55.99349657584865,2.034185,0.2552623423996747,0.9731752739738104,0.06157566737977871,0.05975428306837205
2020-11-24,2.2839,2.484,2.1323,2.2894,15447405.0,2020-11-24 23:59:59.999,35462933.5794,133277,6973144.0,16022536.5868,0,2020-11-24,50.66828675577156,2.0791049999999998,0.21140009827961753,0.9947724798209153,0.002979058967843784,0.002974630364876395
2020-11-25,2.2896,2.4856,2.1686,2.2673,16621443.0,2020-11-25 23:59:59.999,38945721.5183,134305,7658562.0,17986220.846,0,2020-11-25,58.414517669532,2.1224149999999997,0.14277724378242376,1.0147625501217028,-0.009653184240412394,-0.009700078251779083
2020-11-26,2.2651,2.3097,1.712,1.9032,16134733.0,2020-11-26 23:59:59.999,30659714.8995,145914,7892199.0,14975108.7786,0,2020-11-26,49.86140551116908,2.122585,0.1424999880886436,-1.5395439883372428,-0.16058748290918712,-0.17505301624384897
2020-11-27,1.902,1.9621,1.7643,1.8558,8008055.0,2020-11-27 23:59:59.999,14962518.8657,76290,4011402.0,7498031.107,0,2020-11-27,45.40388404165494,2.1139599999999996,0.1533169143001734,-1.683832479791225,-0.024905422446406145,-0.02522081006966908
2020-11-28,1.8551,1.9382,1.7912,1.8821,6099812.0,2020-11-28 23:59:59.999,11409745.5245,62264,3010854.0,5635077.4507,0,2020-11-28,48.88771497329343,2.1002099999999997,0.16136460806770025,-1.3516594661729782,0.014171785752775223,0.014072304777439542
2020-11-29,1.8813,1.9418,1.8439,1.9093,5200776.0,2020-11-29 23:59:59.999,9852462.9326,54695,2495290.0,4730259.4873,0,2020-11-29,45.83903470580918,2.09371,0.16648435962576308,-1.1076716180098347,0.014451941979703564,0.014348508022900485
2020-11-30,1.9101,2.015,1.8979,1.959,6712193.0,2020-11-30 23:59:59.999,13162021.4123,66250,3153121.0,6184171.0287,0,2020-11-30,39.21541253664667,2.0784000000000002,0.16394380295185362,-0.7282983427867968,0.026030482375739794,0.025697456225121967
2020-12-01,1.9594,2.1334,1.9032,1.9695,9480633.0,2020-12-01 23:59:59.999,19106266.8032,95014,4605375.0,9289145.2057,0,2020-12-01,41.408002315317276,2.076725,0.1649229130134516,-0.6501522319779456,0.0053598774885146305,0.005345564466419898
2020-12-02,1.9681,2.2047,1.9252,2.116,8791836.0,2020-12-02 23:59:59.999,18316039.9035,87161,3958149.0,8256555.424,0,2020-12-02,49.97914059240718,2.08711,0.16023179886783231,0.18030128978224907,0.07438436151307437,0.07174781056722943
2020-12-03,2.1152,2.2223,2.0705,2.0989,8707406.0,2020-12-03 23:59:59.999,18699713.3725,77276,4033820.0,8672015.8619,0,2020-12-03,50.676818950930624,2.0911,0.15944073309045426,0.04892099935074255,-0.008081285444234476,-0.008114116026619671
2020-12-04,2.0985,2.1129,1.8256,1.8463,7048518.0,2020-12-04 23:59:59.999,13973188.2356,67472,3273798.0,6500769.5214,0,2020-12-04,42.1330902461258,2.087415,0.16437854987161543,-1.4668276377198728,-0.12034875410929535,-0.12822976154987298
2020-12-05,1.8449,1.9816,1.8158,1.9776,5294952.0,2020-12-05 23:59:59.999,10105219.8048,51565,2572047.0,4913503.4044,0,2020-12-05,35.7879830062715,2.08414,0.16595288614860862,-0.6419894373189443,0.07111520337973243,0.0687003518616742
